province_id,province,year,gdp,ln_gdp,gdp_idx,gdp_per_cap,sec_ind_share,urban_rate,pop_thous,pop65_thous,aging_rate,emp_total_10k,emp_urban_unit_10k,emp_private_10k,pub_emp_share,fai_bn,ln_fai_bn,fai_growth_pct,trade_bn_cny,ln_trade_bn_cny,trade_openness,tax_rev_bn,ln_tax_rev_bn,macro_tax_burden,patent_apps,ln_patent_apps,pub_tech_staff,ln_pub_tech_staff
24,贵州,2016,12133.9,9.403758,110.7,40561.26,39.65,45.56,29915.0,2879.0,9.6239,,310.5,584.26,,13204.0,9.488275,,375.64,5.928631,3.0958,1120.44,7.021477,9.234,10953.0,9.301369,625120.0,13.345699
24,贵州,2017,14067.3,9.551608,110.53,47505.4,40.09,47.76,29612.0,2946.0,9.9487,,315.2,669.41,,15503.86,9.648844,,551.28,6.312243,3.9189,1179.73,7.073041,8.3863,13885.0,9.538564,644653.0,13.376467
24,贵州,2018,15886.6,9.673231,110.2,53876.62,38.87,49.54,29487.0,3344.0,11.3406,,308.5,727.47,,,,5.4,500.92,6.216446,3.1531,1266.02,7.143633,7.9691,14992.0,9.615272,,
24,贵州,2019,17251.8,9.755672,109.1,61079.13,36.1,51.48,28245.0,3271.0,11.5808,,321.1,825.41,,,,-7.0,453.2,6.116334,2.627,1204.02,7.093421,6.9791,10770.0,9.28452,,
24,贵州,2020,18308.3,9.81511,108.3,,34.8,53.15,,,,1892.0,335.3,,17.722,,,1.1,546.7,6.3039,2.9861,1086.04,6.990293,5.932,10693.0,9.277345,,
24,贵州,2021,19921.3,9.899545,104.5,48829.11,35.66,54.33,40798.0,4799.0,11.7628,1886.0,336.7,,17.8526,,,-3.8,654.2,6.483413,3.2839,1177.15,7.070852,5.909,9869.0,9.197154,,
24,贵州,2022,20579.5,9.932051,108.1,52100.0,35.3,54.81,39500.0,4789.0,12.1241,1878.0,327.3,,17.4281,,,-1.8,729.9,6.592908,3.5467,1021.76,6.929282,4.9649,10732.0,9.280985,,
24,贵州,2023,21513.7,9.976445,101.2,52863.11,35.0,55.94,40697.0,5216.0,12.8167,1884.0,310.8,,16.4968,,,-21.4,759.5,6.63266,3.5303,1221.87,7.108138,5.6795,11954.0,9.388821,,
24,贵州,2024,22645.7,10.027725,105.1,56996.12,31.3,56.65,39732.0,5127.0,12.904,1869.0,319.3,,17.084,,,-5.7,858.61,6.755315,3.7915,1243.3,7.125524,5.4902,12230.0,9.411647,,
25,云南,2005,,,109.0,,41.2,29.5,,,,2461.32,,255.06,,1777.63,7.483036,,388.568456397,5.962469,,312.65,5.745084,,776.0,6.654153,647176.0,13.380374
25,云南,2006,4157.7,8.332717,110.45,10052.71,42.8,30.5,41359.0,3112.0,7.5244,2517.6,,274.83,,2208.6,7.700114,,1224.3136477145,7.110136,29.4469,379.97,5.940092,9.1389,1005.0,6.912743,650316.0,13.385214
25,云南,2007,5166.0,8.549854,112.2,12517.87,43.3,31.6,41269.0,3074.0,7.4487,2600.82,,315.03,,2759.03,7.922634,,668.66283468,6.50528,12.9435,378.64,5.936586,7.3295,1014.0,6.921658,659890.0,13.399828
25,云南,2008,6120.6,8.719415,111.75,14947.62,43.0,33.0,40947.0,3225.0,7.876,2679.5,303.5,356.57,11.3267,3435.93,8.142043,,666.515413116,6.502063,10.8897,482.39,6.178753,7.8814,1474.0,7.295735,681574.0,13.43216
25,云南,2009,6690.2,8.808399,111.55,16535.34,41.9,34.0,40460.0,3478.0,8.5961,2730.2,312.0,400.24,11.4277,4526.37,8.417676,,549.73121445,6.309429,8.217,548.11,6.306476,8.1927,1637.0,7.400621,688529.0,13.442313
25,云南,2010,7869.9,8.970801,112.2,,44.6,34.7,,,,2814.11,322.8,441.59,11.4708,5528.71,8.61771,,909.1519734,6.812512,11.5523,702.16,6.554161,8.9221,2333.0,7.75491,697176.0,13.454793
25,云南,2011,9666.2,9.176391,113.0,24431.81,42.5,36.57,39564.0,3041.0,7.6863,,350.1,514.12,,6191.0,8.730852,,1035.2663905240001,6.942414,10.7102,881.95,6.782135,9.1241,2796.0,7.935945,739324.0,13.513492
25,云南,2012,11266.3,9.329571,113.35,28981.58,42.87,38.47,38874.0,3015.0,7.7558,,392.7,563.01,,7831.13,8.965862,,1326.4918325,7.190293,11.774,1063.9,6.969697,9.4432,3324.0,8.108924,745748.0,13.522143
25,云南,2013,13027.0,9.474779,112.55,33678.9,42.0,39.99,38680.0,3099.0,8.0119,,428.1,620.23,,9968.3,9.207165,,1567.100015988,7.356982,12.0296,1215.66,7.103042,9.3318,3961.0,8.284252,744388.0,13.520318
25,云南,2014,14275.1,9.566272,110.1,36695.03,41.2,41.21,38902.0,3393.0,8.7219,,419.6,700.5,,11498.5,9.349972,,1818.72459576,7.505891,12.7405,1233.23,7.117392,8.639,4732.0,8.462103,756018.0,13.53582
25,云南,2015,15358.6,9.639431,108.1,,39.77,42.93,,,,,414.7,672.06,,13500.62,9.510491,,,,,1210.54,7.098822,7.8818,6301.0,8.748464,748016.0,13.52518
25,云南,2016,16773.6,9.727562,108.7,41786.7,38.48,44.64,40141.0,3362.0,8.3755,,419.0,748.67,,16119.4,9.687779,,1316.91,7.183043,7.8511,1173.52,7.067763,6.9962,7907.0,8.975504,761270.0,13.542743
25,云南,2017,18864.6,9.845042,108.7,47507.11,37.89,46.29,39709.0,3336.0,8.4011,,422.4,796.27,,18935.99,9.84882,,1582.49,7.366755,8.3887,1233.85,7.117895,6.5406,7801.0,8.962007,784141.0,13.572344
25,云南,2018,21427.5,9.97243,109.5,54131.72,38.91,47.44,39584.0,3790.0,9.5746,,427.0,847.43,,,,14.9,1970.64,7.586114,9.1968,1423.25,7.260698,6.6422,9606.0,9.170143,,
25,云南,2019,23902.1,10.081722,108.9,63109.52,34.3,48.67,37874.0,3743.0,9.8828,,367.5,919.41,,,,18.2,2323.7,7.750916,9.7217,1450.63,7.279753,6.069,8996.0,9.104535,,
25,云南,2020,25214.5,10.135175,108.1,,33.8,50.05,,,,2806.0,358.2,,12.7655,,,5.3,2692.8,7.898337,10.6796,1453.07,7.281434,5.7628,9753.0,9.18533,,
25,云南,2021,27895.3,10.236213,104.0,56153.35,35.32,51.05,49677.0,5601.0,11.2748,2774.0,358.1,,12.9092,,,-9.5,3143.8,8.053188,11.27,1514.21,7.322649,5.4282,10293.0,9.239219,,
25,云南,2022,29301.1,10.28538,107.3,60960.14,36.2,51.72,48066.0,5608.0,11.6673,2735.0,355.3,,12.9909,,,11.7,3244.0,8.084562,11.0713,1197.32,7.087841,4.0863,12036.0,9.395657,,
25,云南,2023,30595.8,10.328618,104.3,62180.27,34.2,52.92,49205.0,5880.0,11.95,2748.0,345.0,,12.5546,,,-11.5,2588.0,7.858641,8.4587,1387.76,7.235446,4.5358,12493.0,9.432924,,
25,云南,2024,31423.4,10.355308,103.85,65577.44,32.8,54.11,47918.0,5783.0,12.0685,2707.0,334.1,,12.3421,,,-18.6,2484.36,7.81777,7.9061,1416.69,7.256078,4.5084,14231.0,9.563178,,
26,西藏,2005,,,112.1,,25.3,20.85,,,,140.41,,16.57,,181.39,5.200649,,16.831354922800003,2.823244,,12.03,2.487404,,12.0,2.484907,38219.0,10.551088
26,西藏,2006,290.6,5.671948,112.7,11289.82,27.5,21.13,2574.0,165.0,6.4103,,,19.36,,231.14,5.443024,,49.513471600399996,3.902245,17.0384,14.56,2.678278,5.0103,21.0,3.044522,39433.0,10.582358
26,西藏,2007,349.8,5.857362,113.65,13521.45,28.8,21.5,2587.0,172.0,6.6486,153.66,,26.07,,270.34,5.59968,,29.91900256,3.398494,8.5532,11.67,2.457021,3.3362,23.0,3.135494,42402.0,10.654951
26,西藏,2008,405.2,6.004381,112.05,15729.81,29.2,21.9,2576.0,172.0,6.677,160.41,20.3,29.49,12.6551,309.91,5.736282,,53.187589879,3.973825,13.1263,15.19,2.720637,3.7488,39.0,3.663562,46153.0,10.739717
26,西藏,2009,453.0,6.115892,111.25,17723.0,31.0,22.3,2556.0,179.0,7.0031,169.07,21.1,33.62,12.48,378.28,5.935635,,27.46731438,3.312997,6.0634,18.51,2.918311,4.0861,71.0,4.26268,49430.0,10.808313
26,西藏,2010,521.4,6.256518,112.35,,32.3,22.67,,,,175.03,22.2,36.77,12.6835,462.67,6.137014,,56.597555565,4.035966,10.8549,25.28,3.230014,4.8485,76.0,4.330733,50124.0,10.822255
26,西藏,2011,620.8,6.431009,112.5,23959.86,34.5,22.81,2591.0,125.0,4.8244,,23.3,46.01,,516.31,6.246707,,87.734336972,4.474313,14.1325,45.83,3.824939,7.3824,101.0,4.615121,52873.0,10.875648
26,西藏,2012,721.1,6.580778,112.25,28091.16,34.64,22.87,2567.0,139.0,5.4149,,25.2,51.33,,670.52,6.508054,,216.14902687499998,5.375968,29.9749,70.07,4.249495,9.7171,81.0,4.394449,57000.0,10.950807
26,西藏,2013,840.3,6.733759,111.95,32633.01,36.3,23.93,2575.0,133.0,5.165,,31.0,54.54,,876.0,6.775366,,205.57763818800004,5.325824,24.4648,71.54,4.270257,8.5136,92.0,4.521789,58598.0,10.978456
26,西藏,2014,954.8,6.861502,111.45,36442.75,36.6,26.23,2620.0,144.0,5.4962,,32.5,60.1,,1069.2,6.974666,,138.5170686,4.930994,14.5074,85.86,4.452718,8.9925,92.0,4.521789,61549.0,11.027589
26,西藏,2015,1063.6,6.969415,110.8,,36.65,28.87,,,,,33.4,71.86,,1295.68,7.166791,,,,,92.0,4.521789,8.6499,128.0,4.85203,66855.0,11.110281
26,西藏,2016,1197.4,7.087908,111.01,42932.95,37.27,31.57,2789.0,139.0,4.9839,,31.5,91.26,,1596.05,7.375287,,51.68,3.945071,4.316,99.05,4.595625,8.2721,176.0,5.170484,71445.0,11.176683
26,西藏,2017,1381.0,7.230563,110.1,49374.33,39.18,33.38,2797.0,162.0,5.7919,,33.3,100.16,,1975.6,7.588627,,58.66,4.071758,4.2476,122.7,4.809742,8.8849,273.0,5.609472,73642.0,11.206971
26,西藏,2018,1583.5,7.367393,110.04,56212.28,42.53,33.8,2817.0,160.0,5.6798,,36.9,106.91,,,,-2.8,47.52,3.861151,3.0009,155.93,5.049407,9.8472,453.0,6.115892,,
26,西藏,2019,1750.3,7.467542,109.1,63809.7,37.4,34.51,2743.0,165.0,6.0153,,44.8,94.68,,,,-11.4,48.76,3.88691,2.7858,157.52,5.059552,8.9996,456.0,6.122493,,
26,西藏,2020,1956.5,7.578912,108.1,,42.0,35.73,,,,193.0,41.7,,21.6062,,,-14.9,21.3,3.058707,1.0887,143.24,4.964522,7.3212,477.0,6.167516,,
26,西藏,2021,2145.1,7.670941,107.8,55386.01,36.4,36.61,3873.0,225.0,5.8095,194.0,44.5,,22.9381,,,8.6,40.2,3.693867,1.874,142.17,4.957024,6.6277,515.0,6.244167,,
26,西藏,2022,2235.4,7.712175,106.7,59930.29,37.7,37.39,3730.0,220.0,5.8981,192.0,42.6,,22.1875,,,-2.0,46.1,3.830813,2.0623,106.14,4.664759,4.7481,585.0,6.371612,,
26,西藏,2023,2532.9,7.83712,101.1,65909.45,36.9,38.88,3843.0,234.0,6.089,194.0,40.8,,21.0309,,,-3.8,109.8,4.698661,4.335,156.51,5.05312,6.1791,625.0,6.437752,,
26,西藏,2024,2789.1,7.933474,107.9,73166.32,36.7,39.68,3812.0,240.0,6.2959,195.0,47.3,,24.2564,,,35.2,126.72,4.84198,4.5434,176.52,5.173434,6.3289,836.0,6.728629,,
27,陕西,2005,,,112.6,,50.3,37.23,,,,1882.88,,304.09,,1882.18,7.540186,,374.92330414770004,5.926721,,275.32,5.617934,,1693.0,7.434257,602104.0,13.308185
27,陕西,2006,4642.1,8.442922,112.7,13426.56,53.9,39.12,34574.0,3086.0,8.9258,2011.0,,310.31,,2480.69,7.816292,,1429.2956102575001,7.264937,30.7898,362.48,5.892969,7.8085,1815.0,7.503841,612716.0,13.325657
27,陕西,2007,5739.7,8.655162,113.7,16693.42,54.2,40.62,34383.0,3313.0,9.6356,1922.0,,314.23,,3415.02,8.135939,,523.71325756,6.260944,9.1244,355.5,5.873525,6.1937,2412.0,7.788212,619805.0,13.33716
27,陕西,2008,7256.8,8.889694,115.1,21344.16,56.1,42.1,33999.0,3260.0,9.5885,1946.56,344.4,316.31,17.6928,4614.42,8.436941,,578.445294526,6.360344,7.9711,455.6,6.121615,6.2782,3775.0,8.236156,640119.0,13.369409
27,陕西,2009,8094.9,8.99899,114.6,24161.0,51.9,43.5,33504.0,3315.0,9.8943,1919.48,352.4,318.52,18.3591,6246.9,8.739841,,574.17232752,6.35293,7.093,532.8,6.278146,6.5819,5858.0,8.675564,647370.0,13.380673
27,陕西,2010,9973.0,9.207637,114.1,,53.8,45.76,,,,1952.03,364.8,338.23,18.6882,7963.67,8.982645,,819.2232952950001,6.708357,8.2144,710.57,6.566067,7.1249,8138.0,9.0043,640644.0,13.370229
27,陕西,2011,12320.1,9.418987,114.25,38529.21,55.4,47.35,31976.0,2715.0,8.4907,,393.7,388.27,,9431.08,9.151766,,946.03787476,6.852283,7.6788,933.84,6.839305,7.5798,13037.0,9.475547,651633.0,13.387237
27,陕西,2012,14311.5,9.568819,113.4,45701.74,55.86,49.71,31315.0,2905.0,9.2767,,411.2,420.49,,12044.55,9.396368,,934.1888949999999,6.839679,6.5275,1131.55,7.031344,7.9066,17043.0,9.743495,669381.0,13.414109
27,陕西,2013,16106.3,9.686966,111.95,51850.43,55.5,51.57,31063.0,3053.0,9.8284,,505.3,466.76,,14884.15,9.608052,,1246.571073852,7.128152,7.7396,1256.24,7.135878,7.7997,26487.0,10.184409,688590.0,13.442401
27,陕西,2014,17635.6,9.777675,110.35,56606.0,54.1,53.01,31155.0,3306.0,10.6115,,516.5,517.5,,17191.9,9.752194,,1680.94589172,7.427112,9.5315,1335.68,7.197196,7.5738,24399.0,10.102297,686231.0,13.43897
27,陕西,2015,18188.3,9.808534,109.7,,50.4,54.74,,,,,511.8,483.54,,18582.24,9.829962,,,,,1290.33,7.162653,7.0943,17322.0,9.759733,689493.0,13.443712
27,陕西,2016,19354.6,9.870685,107.85,60456.68,48.92,56.39,32014.0,3439.0,10.7422,,511.4,518.35,,20825.25,9.943921,,1976.81,7.58924,10.2136,1204.39,7.093728,6.2228,22565.0,10.024155,674155.0,13.421215
27,陕西,2017,21776.1,9.988568,107.6,68805.02,49.7,58.07,31649.0,3512.0,11.0967,,510.4,567.08,,23819.38,10.078255,,2719.23,7.908104,12.4872,1485.58,7.303561,6.8221,46607.0,10.749506,686038.0,13.438688
27,陕西,2018,24354.8,10.100484,108.0,76867.82,49.75,59.65,31684.0,3536.0,11.1602,,493.2,773.76,,,,6.1,3513.17,8.164274,14.425,1774.29,7.481156,7.2852,30888.0,10.338123,,
27,陕西,2019,26214.5,10.174068,108.3,86923.87,46.4,61.28,30158.0,3633.0,12.0466,,501.3,1032.99,,,,1.3,3514.88,8.164761,13.4082,1846.11,7.520836,7.0423,34812.0,10.457717,,
27,陕西,2020,26297.0,10.17721,106.0,,43.4,62.66,,,,2105.0,489.6,,23.2589,,,-0.5,3777.6,8.236844,14.3651,1752.14,7.468593,6.6629,38262.0,10.552213,,
27,陕西,2021,30476.6,10.324714,102.2,72778.2,46.32,63.63,41876.0,5861.0,13.9961,2091.0,476.0,,22.7642,,,-4.9,4757.8,8.467541,15.6113,2237.04,7.712909,7.3402,38643.0,10.562121,,
27,陕西,2022,33035.6,10.405341,106.5,81533.15,48.6,64.02,40518.0,5948.0,14.6799,2066.0,471.6,,22.8267,,,4.5,4754.6,8.466868,14.3924,2682.85,7.894635,8.1211,38569.0,10.560204,,
27,陕西,2023,33976.5,10.433424,104.3,81648.76,47.6,65.16,41613.0,6338.0,15.2308,2085.0,456.4,,21.8897,,,1.3,4042.0,8.304495,11.8965,2693.85,7.898727,7.9286,41729.0,10.638952,,
27,陕西,2024,35437.1,10.475515,104.8,87088.3,40.9,66.14,40691.0,6381.0,15.6816,2067.0,476.0,,23.0285,,,-2.4,4540.84,8.420867,12.8138,2613.17,7.868319,7.3741,48686.0,10.793147,,
28,甘肃,2005,,,111.84,,43.4,30.02,,,,1347.57,,104.13,,870.36,6.768907,,215.4641716414,5.372795,,123.5,4.816241,,712.0,6.568078,410195.0,12.924388
28,甘肃,2006,2230.0,7.709757,111.675,9249.66,45.8,31.09,24109.0,1782.0,7.3914,1401.36,,111.01,,1022.59,6.930094,,469.4173583743,6.151492,21.0501,141.22,4.950319,6.3327,550.0,6.309918,423000.0,12.955127
28,甘肃,2007,2707.3,7.903707,111.905,11285.12,47.3,32.25,23990.0,1877.0,7.8241,1374.38,,121.91,,1304.16,7.173314,,420.01986679999993,6.040302,15.5143,142.05,4.956179,5.2469,600.0,6.39693,433827.0,12.980401
28,甘肃,2008,3112.5,8.043182,111.22,13111.34,46.3,33.56,23739.0,1939.0,8.168,1388.68,192.5,136.25,13.8621,1712.78,7.445873,,423.33391728300006,6.048161,13.6011,162.8,5.092522,5.2305,952.0,6.858565,449293.0,13.015431
28,甘肃,2009,3313.8,8.105851,110.22,14158.51,45.1,34.89,23405.0,1952.0,8.3401,1406.62,193.0,157.5,13.7208,2363.0,7.767687,,264.05599374,5.576161,7.9684,176.04,5.170711,5.3123,1120.0,7.021084,459603.0,13.038118
28,甘肃,2010,3987.7,8.29097,111.05,,48.2,36.12,,,,1431.86,194.3,177.49,13.5698,3158.34,8.057802,,501.142903335,6.216891,12.5672,220.29,5.394945,5.5242,1412.0,7.252762,465321.0,13.050483
28,甘肃,2011,4880.7,8.493044,112.15,22278.16,47.4,37.25,21908.0,1951.0,8.9054,,199.3,205.85,,3965.79,8.28546,,563.761460452,6.334631,11.5508,284.04,5.649115,5.8197,2105.0,7.652071,482569.0,13.086879
28,甘肃,2012,5469.1,8.606869,112.55,25429.4,46.02,38.78,21507.0,1987.0,9.2389,,211.3,225.95,,5145.03,8.545786,,561.85997,6.331253,10.2734,347.78,5.85157,6.359,3265.0,8.091015,493852.0,13.109991
28,甘肃,2013,6108.3,8.717404,111.7,28662.66,45.0,40.5,21311.0,1895.0,8.8921,,256.6,263.78,,6527.94,8.783847,,633.942578724,6.451958,10.3784,417.73,6.034835,6.8387,3735.0,8.225503,504239.0,13.130806
28,甘肃,2014,6629.4,8.79927,109.85,31006.03,42.8,42.28,21381.0,1910.0,8.9332,,264.7,318.4,,7884.1,8.972603,,530.77600536,6.27434,8.0064,490.26,6.194936,7.3952,4986.0,8.514389,513196.0,13.148413
28,甘肃,2015,6793.4,8.823707,108.9,,36.74,44.24,,,,,261.8,370.35,,8754.23,9.077292,,,,,529.79,6.272481,7.7986,5504.0,8.61323,520913.0,13.163338
28,甘肃,2016,7207.1,8.882822,108.08,32819.22,34.94,46.07,21960.0,2186.0,9.9545,,261.0,415.44,,9663.99,9.176162,,449.73,6.108647,6.2401,526.0,6.265301,7.2984,6114.0,8.718337,523274.0,13.167861
28,甘肃,2017,7642.6,8.941493,107.6,35186.92,34.34,48.12,21720.0,2243.0,10.3269,,259.2,530.77,,5827.75,8.670386,,326.14,5.787327,4.2674,547.14,6.304705,7.1591,5785.0,8.663024,522842.0,13.167035
28,甘肃,2018,8364.7,9.031776,103.56,38700.38,33.89,49.69,21614.0,2446.0,11.3167,,246.7,475.53,,,,-2.0,395.45,5.980024,4.7276,610.47,6.414229,7.2982,6035.0,8.705331,,
28,甘肃,2019,9053.3,9.110885,106.3,43858.64,32.8,50.7,20642.0,2377.0,11.5154,,253.0,515.79,,,,8.7,380.41,5.94125,4.2019,577.92,6.359435,6.3835,6056.0,8.708805,,
28,甘肃,2020,9323.1,9.14025,106.2,,31.6,52.23,,,,1331.0,262.2,,19.6995,,,13.2,382.4,5.946467,4.1016,567.93,6.341998,6.0916,5684.0,8.64541,,
28,甘肃,2021,10608.0,9.269364,103.9,40230.58,33.84,53.33,26368.0,3439.0,13.0423,1319.0,261.3,,19.8105,,,8.5,490.9,6.19624,4.6276,667.41,6.503405,6.2916,6423.0,8.767641,,
28,甘肃,2022,11553.6,9.354752,106.9,45256.77,35.2,54.19,25529.0,3429.0,13.4318,1307.0,257.5,,19.7016,,,14.1,567.9,6.341945,4.9154,582.79,6.367827,5.0442,7005.0,8.854379,,
28,甘肃,2023,12345.7,9.421063,104.5,47563.95,34.4,55.49,25956.0,3542.0,13.6462,1316.0,234.1,,17.7888,,,4.9,491.6,6.197665,3.982,698.65,6.54915,5.6591,7052.0,8.861067,,
28,甘肃,2024,13020.5,9.47428,106.1,51464.43,34.1,56.83,25300.0,3449.0,13.6324,1297.0,239.4,,18.458,,,-2.9,612.62,6.417745,4.705,682.86,6.52629,5.2445,9215.0,9.128588,,
29,青海,2005,,,112.2,,48.7,39.25,,,,267.62,,58.16,,329.81,5.798517,,33.856869519,3.522142,,33.82,3.521052,,103.0,4.634729,97080.0,11.483291
29,青海,2006,592.7,6.384688,112.2,11738.96,51.6,39.26,5049.0,352.0,6.9717,303.93,,60.71,,408.54,6.01259,,103.0831903499,4.635536,17.3921,42.24,3.743368,7.1267,79.0,4.369448,101162.0,11.524478
29,青海,2007,729.4,6.592222,112.35,14457.88,53.3,40.07,5045.0,329.0,6.5213,276.29,,58.85,,482.84,6.179685,,46.54203092,3.840356,6.3809,43.29,3.767922,5.935,91.0,4.51086,102388.0,11.536525
29,青海,2008,909.2,6.812565,112.6,18158.58,55.1,40.86,5007.0,343.0,6.8504,276.79,47.0,54.65,16.9804,583.24,6.368599,,47.839446173000006,3.867851,5.2617,55.9,4.023564,6.1483,148.0,4.997212,103258.0,11.544986
29,青海,2009,953.3,6.85993,111.4,19321.04,53.2,41.9,4934.0,345.0,6.9923,285.54,50.6,57.09,17.7208,798.23,6.682397,,40.08328335,3.690959,4.2047,70.17,4.250921,7.3607,175.0,5.164786,104505.0,11.55699
29,青海,2010,1160.8,7.056865,112.7,,55.1,44.72,,,,294.1,52.6,60.38,17.8851,1016.87,6.924485,,53.408714895,3.977974,4.601,88.94,4.487962,7.662,193.0,5.26269,106063.0,11.571789
29,青海,2011,1388.3,7.235835,114.4,28601.15,58.4,46.53,4854.0,288.0,5.9333,,60.6,64.47,,1435.58,7.269324,,59.667556984,4.088788,4.2979,119.85,4.786241,8.6329,204.0,5.31812,109641.0,11.604967
29,青海,2012,1547.9,7.344654,112.9,32369.3,57.69,47.85,4782.0,335.0,7.0054,,61.7,69.87,,1883.42,7.540845,,73.06529375,4.291353,4.7203,146.69,4.988322,9.4767,298.0,5.697093,103713.0,11.549383
29,青海,2013,1736.1,7.459396,111.55,36403.86,57.3,49.29,4769.0,341.0,7.1503,,64.2,66.54,,2361.09,7.766879,,86.874679476,4.464467,5.004,175.05,5.165072,10.0829,520.0,6.253829,118183.0,11.67999
29,青海,2014,1875.1,7.536417,110.0,38950.98,53.6,50.84,4814.0,342.0,7.1043,,63.2,72.1,,2861.2,7.958996,,105.52654691999999,4.658963,5.6278,199.39,5.295263,10.6336,660.0,6.49224,116328.0,11.664169
29,青海,2015,2054.3,7.62769,109.2,,49.95,51.67,,,,,62.7,70.8,,3210.63,8.074222,,,,,205.81,5.326953,10.0185,1103.0,7.005789,118892.0,11.685971
29,青海,2016,2310.7,7.745306,108.2,46334.47,48.59,53.55,4987.0,360.0,7.2188,,63.1,81.75,,3528.05,8.168501,,100.87,4.613833,4.3653,176.48,5.173208,7.6375,1381.0,7.230563,120520.0,11.699571
29,青海,2017,2517.0,7.830823,108.0,50961.73,44.29,55.45,4939.0,390.0,7.8963,,63.3,98.43,,3883.55,8.264505,,44.45,3.794365,1.766,183.96,5.214718,7.3087,949.0,6.855409,122754.0,11.717938
29,青海,2018,2799.9,7.937339,107.3,56620.83,43.52,57.27,4945.0,375.0,7.5834,,62.7,113.89,,,,0.1,48.17,3.874736,1.7204,205.49,5.325397,7.3392,1287.0,7.160069,,
29,青海,2019,3020.2,8.013078,107.2,63811.54,39.1,58.78,4733.0,404.0,8.5358,,67.0,123.1,,,,10.8,37.55,3.625673,1.2433,198.7,5.291796,6.579,1232.0,7.116394,,
29,青海,2020,3080.6,8.03288,106.3,,38.0,60.08,,,,279.0,66.4,,23.7993,,,-10.9,23.0,3.135494,0.7466,213.27,5.362559,6.923,1417.0,7.256297,,
29,青海,2021,3446.3,8.145056,101.5,54798.86,39.82,61.02,6289.0,622.0,9.8903,277.0,67.1,,24.2238,,,-7.4,31.3,3.443618,0.9082,234.73,5.458436,6.8111,1585.0,7.36834,,
29,青海,2022,3677.4,8.209961,105.7,60344.6,43.9,61.43,6094.0,623.0,10.2232,256.0,65.8,,25.7031,,,-6.3,40.5,3.701302,1.1013,255.84,5.544552,6.9571,1459.0,7.285507,,
29,青海,2023,3849.2,8.255621,102.3,61537.97,42.5,62.8,6255.0,654.0,10.4556,271.0,65.9,,24.3173,,,-0.6,48.7,3.885679,1.2652,282.97,5.645341,7.3514,1790.0,7.489971,,
29,青海,2024,3965.5,8.285387,104.0,64923.05,42.1,63.86,6108.0,646.0,10.5763,267.0,69.5,,26.03,,,-3.3,60.11,4.096176,1.5158,263.58,5.574357,6.6468,2109.0,7.653969,,
30,宁夏,2005,,,110.9,,46.4,42.28,,,,299.61,,41.99,,443.25,6.094134,,79.1788587414,4.371709,,47.72,3.865351,,106.0,4.663439,121251.0,11.705618
30,宁夏,2006,691.6,6.539008,111.8,12486.01,49.2,43.0,5539.0,330.0,5.9578,308.1,,50.9,,498.75,6.212105,,206.3254061521,5.329455,29.8331,61.36,4.116758,8.8722,172.0,5.147494,121378.0,11.706665
30,宁夏,2007,887.9,6.788859,112.7,15969.42,50.8,44.02,5560.0,347.0,6.241,309.46,,64.69,,599.8,6.396596,,120.2584006,4.789643,13.5441,58.79,4.073972,6.6212,112.0,4.718499,117468.0,11.673921
30,宁夏,2008,1153.7,7.050729,112.45,20851.26,52.9,44.98,5533.0,358.0,6.4703,303.92,57.1,57.51,18.7878,828.85,6.720039,,130.526487204,4.871576,11.3137,77.74,4.35337,6.7383,160.0,5.075174,112598.0,11.631579
30,宁夏,2009,1284.8,7.158358,112.05,23343.02,48.9,46.1,5504.0,374.0,6.7951,328.51,58.1,69.23,17.6859,1075.91,6.980922,,82.14134048999999,4.408441,6.3933,90.74,4.507998,7.0626,182.0,5.204007,111153.0,11.618663
30,宁夏,2010,1595.3,7.374817,112.7,,49.0,47.9,,,,325.98,59.3,81.02,18.1913,1444.16,7.275283,,132.681455355,4.887951,8.317,126.79,4.842532,7.9477,268.0,5.590987,108376.0,11.593362
30,宁夏,2011,1959.3,7.580343,112.8,35864.91,50.2,50.2,5463.0,299.0,5.4732,,60.9,95.14,,1644.74,7.405338,,147.631827236,4.994722,7.5349,177.13,5.176884,9.0405,442.0,6.09131,111942.0,11.625736
30,宁夏,2012,2162.0,7.678789,111.8,40037.04,49.52,51.15,5400.0,358.0,6.6296,,67.4,98.92,,2096.86,7.648196,,139.92956625000002,4.941139,6.4722,207.02,5.332815,9.5754,846.0,6.740519,107582.0,11.586009
30,宁夏,2013,2364.9,7.768491,110.65,43802.56,49.3,52.84,5399.0,382.0,7.0754,,72.2,95.82,,2651.14,7.882745,,199.277729352,5.294699,8.4265,237.49,5.470126,10.0423,1792.0,7.491088,106644.0,11.577251
30,宁夏,2014,2516.4,7.830585,108.9,46087.91,48.7,54.82,5460.0,370.0,6.7766,,73.2,114.7,,3173.8,8.062685,,333.87407988,5.810764,13.2679,250.33,5.52278,9.9479,2183.0,7.688455,111671.0,11.623312
30,宁夏,2015,2644.7,7.880313,108.0,,47.38,56.98,,,,,73.1,136.0,,3505.45,8.162074,,,,,256.31,5.546388,9.6915,2626.0,7.873217,114471.0,11.648077
